SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
1403378,16,83460,40,22,0.1,352,42:04.1,5VN4H6HTJ4LOX887PGOW
3381799,6,19668,56,5,0,30,57:44.0,69RSTETWVR0EEAO2OSDQ
2413373,4,82300,382,21,0,84,29:37.1,HGMZAVIOWD79D9TM6OUW
5651723,2,26550,35,7,0,14,47:37.7,8TQI0VJPQ1RMM0V4YLL8
6686435,20,41417,360,11,0,220,56:26.4,KC3WKZWBUU0CEJO0EBM0
6098628,2,35128,146,9,0,18,46:59.9,WHZ7A8F35ERDY7UTMVJD
1133999,18,45825,240,12,0,216,43:01.9,V0S8PWE2BO6WNUFERMZ7
3881250,12,92712,280,24,0,288,32:22.6,1ZE8P5H5TE7FBSD4E8FO
4338029,3,85217,215,22,0,66,06:41.7,HHGMROSLG4BI1TGQMJV8
6329624,18,56293,357,15,0,270,11:10.4,OG5787L7IMCTUT3TZC5A
4344578,22,59575,56,16,0.2,352,01:28.6,T5WYO0WXVK8JH5TLU804
543199,14,73635,447,19,0,266,47:19.5,S9CSOHTP3JA8VX4U1C8W
5604888,4,65188,192,17,0,68,56:16.2,8HQ1I1HHRT8ZR7AXT2WE
1779124,17,79714,418,21,0.2,357,06:58.6,IL46NR90NKLSMV55TOI5
688748,14,69488,389,18,0,252,52:07.7,ZMX0APXG3N13VM2AKXHI
3217261,13,15371,262,4,0,52,02:20.4,VP391H8TZXGFQ0Z77CIJ
4772762,21,46819,372,12,0,252,12:15.5,SJD7RM1FVD66A9WG7JJ8
3470787,12,68319,443,18,0,216,10:59.9,ANFW200AKHPZEEZ0Y3YQ
4460093,5,63504,361,17,0,85,30:16.0,JGJASDJS1KE4OFSHJ3A7
5568005,9,90835,347,23,0.1,207,13:11.4,85ALO8QP9T5TIMYZE4FC
2703617,16,81002,239,21,0,336,40:46.5,ZXJNP1N4DHWNG7O7O7UQ
1397268,5,44467,162,12,0,60,23:44.9,YN2664NUIHTWCGIXGX9P
907844,19,16813,88,5,0,95,37:07.4,6RWNYT1SJYIZXAXG3E4A
51092,12,81469,357,21,0,252,21:51.6,CAJ2LFQVG394OP50WCHJ
1122440,9,31037,319,8,0,72,30:15.9,492Q000O42K5ZWV19CW9
6156205,19,66546,430,17,0,323,21:35.7,GQRXDS137FN9NEQGLFGW
4704943,15,60603,280,16,0.2,240,34:51.4,3YXBPTYEEGSZ41JCSM74
5620681,8,29744,133,8,0.1,64,02:01.4,ZL2DX2GX2ATVL5RE8WY0
238349,1,73877,382,19,0,19,20:43.7,JD0OU4PF0HXTHPCLWNGH
4823388,17,21928,215,6,0.2,102,29:48.6,0C60UOU2RW8MDQB7YZOG
245149,14,54802,217,14,0.1,196,44:59.7,NI33HVAM427CHEBPZQ0M
3674513,18,67958,260,18,0,324,10:19.5,UYJNN2683M8731GRNCS1
3038427,14,50010,399,13,0,182,14:22.9,CR8JH5NJ9Z5QQW6T77HD
6350839,12,55657,71,15,0,180,52:22.5,4OTSZ15R78OPFHCI99DC
5742805,9,39991,434,11,0,99,30:16.0,471RWM4340J67VPCFCLJ
610400,22,23281,83,6,0,132,10:23.0,JUWP1YI5T1HZJEQBEVYP
2626349,7,78942,21,20,0.2,140,51:12.5,0ZG22H932IH1S0IB6UXV
712913,1,14660,143,4,0.2,4,58:19.0,2AJMS729CIX58TXRHWXG
6110370,16,58531,210,15,0,240,28:41.2,S66AN92AB8XOUHKZRQ5N
4509104,18,81899,202,21,0,378,41:45.3,X12XX5VNLH7VVTSYHCO6
6203102,17,92478,336,24,0.2,408,00:11.1,83Y18FAUFT6GT46ELAJU
5647063,5,93509,31,24,0.1,120,05:36.1,OB5UD3ECXV7ETKX3O65B
2421330,20,65378,160,17,0.2,340,21:56.1,GD1N7HI8WKXEF1NEQ6VP
6228376,4,88692,241,23,0,92,06:00.1,Y8IFK3U83MJ1OWSSIO9Z
2204595,19,32714,57,9,0,171,14:17.4,QX25LUUJQ8SZHBK9BBDH
1003568,8,11718,368,3,0,24,07:29.9,LTZDDQ5LI7JXRZK78JAY
1709325,6,21752,308,6,0,36,07:33.1,2VNKUKSMCXJCB1EZ7OK2
1236283,6,93160,214,24,0,144,02:48.4,G303NE1141SSMLD7J4AD
6314927,4,72062,53,19,0,76,09:20.7,A31ZEXLFD6FP6D51V4QN
1617512,22,76358,242,20,0,440,02:09.0,417VTRVAFIG8ZW33AMV3
2096915,17,56085,159,15,0,255,10:01.3,1LM9NRY93NVV2GDTUNK6
5363964,14,52878,430,14,0,196,13:08.7,6M1R0QOTA9RJNFHGQVM3
6221431,5,77981,322,20,0,100,14:01.4,K6RHDX5DCF8FVSM74IF3
527110,11,78388,128,20,0,220,12:36.5,G9L4XUSROBR8Q1989ANW
1579220,1,97537,197,25,0,25,36:24.9,XPVOMZSE4XWFL11RRBR9
4478346,18,49624,276,13,0,234,45:49.0,3IV4N8IO1DX9U0UR0S3I
2696281,3,98410,134,25,0,75,51:03.2,35BAG1C9DTDL95QJEUWO
4987446,9,34975,379,9,0.2,81,25:46.1,LDP97VC69PGXOKJGY3MQ
5351120,22,94064,2,24,0,528,18:15.0,KHFUDXBDGSR801IK6X56
2417288,6,8893,397,3,0,18,09:18.5,AK64EJOS2YNGD8M086YR
4549028,4,97374,110,25,0,100,32:19.0,J7Z3C1Y3LPB87VXJSIN2
4339065,23,96252,220,25,0,575,29:03.5,UZW5A9NBQ0QYDZZ7AD9G
394301,7,27203,133,7,0.1,49,37:55.3,QMV96JZ5X9SH0DP93BPW
1423343,12,83854,171,22,0,264,25:30.6,JAXS52V7EOLU282F9GL5
3425657,3,84506,452,22,0,66,12:46.6,W5GJWJNR99U6BAB6J467
4056218,20,69625,448,18,0,360,46:34.5,5E0J5VBE8W44Q1CLYSX4
1134925,20,85719,187,22,0,440,58:55.5,B1A7DXW5Z13A6XI0W6YA
3260297,2,31202,93,8,0,16,39:12.9,2GIH2WWCRS189FBO2WMD
6366575,5,2080,127,1,0,5,38:38.9,9QWJOLYCXH1AQWWB38WF
5015065,5,51975,246,14,0,70,07:36.4,EKLAA1ND5M33JGRBZNAR
6627591,8,90482,372,23,0.1,184,18:54.3,JVQ1A25DXYH7JL8UXA1L
4248385,6,38650,41,10,0,60,35:26.7,4HYNCMLROSLBMBJFTYTJ
2844600,4,65585,427,17,0,68,12:40.0,ISUIDJEI8YNFE0NRHU78
3951797,20,38149,75,10,0,200,34:38.5,9WOQ5TZYHAZWKWBX7YWG
2871561,2,85523,31,22,0,44,,1YJ93DE0T3Q3WN92A5LZ
6706170,1,60679,3,16,0,16,30:59.2,ZS4L1EBNFU8QS7FNAKHI
19953,3,94982,327,25,0,75,06:18.5,TA8TV4CYO6ISRNXKR13F
2531407,7,72850,202,19,0,133,32:43.1,YD6TNJJ05ICAWVQM6D6G
2853438,7,39834,259,11,0,77,38:54.3,SSALB971P1KF3UXM8M7O
404932,19,83150,397,22,0,418,35:49.5,OBKFL5YZJWP5VD265YWA
2165557,14,13618,223,4,0,56,24:27.1,IVG8S0480CNQKXYYO4YN
1624624,16,70592,338,18,0,288,40:23.8,XVDSJJ3R082G5X559SH3
2537767,4,35417,303,9,0.2,36,19:07.4,QCET7OF2WQTTUI2BBWFB
4596478,19,3194,383,1,0,19,45:21.5,QXVSMT9RPAA8NBJVWAEH
141404,16,82796,43,21,0,336,52:38.4,EJ1GY1I7M0XT82855P3Y
1404825,12,24791,185,7,0,84,07:40.7,SNKFHSHJYPGAVIEF96GI
110859,7,40474,284,11,0.2,77,43:39.1,YTD3U614CP1PDQ9YWXP6
3217314,18,5939,449,2,0,36,07:02.1,73DU8HWDWROHFTIE16NY
5037814,21,97973,297,25,0,525,58:43.6,1CF6JMK6MSX35L05H8FD
1904582,9,68525,76,18,0.1,162,44:34.5,8ZZNDRGOF0Y9GY3UO2N1
6221739,1,863,438,1,0,1,34:31.8,XEL1M868W4FNZ2J19U5K
6700430,13,6637,163,2,0,26,08:22.3,YIK86PAKQBQW0LBIQMBO
527357,21,37542,266,10,0.2,210,41:59.3,M1A4LJPZ6BH0IJZDYYEB
1057352,15,57295,447,15,0,225,09:33.1,Y2CIECQ8SERPJVVK1K99
5798118,4,83789,187,22,0,88,08:02.7,F3AIU5F3MB57U3M8KGP5
5557668,8,76865,437,20,0,160,25:56.9,BXB6XMKV83MTP5MIZH20
1908232,15,37732,233,10,0,150,03:23.1,YA64FT3WMPAWHR0K902S
6749034,12,38222,311,10,0.2,120,19:45.8,MQ21WCHV1UBF2N0DOO1X
694248,1,40553,449,11,0,11,55:47.6,61B2IIFWXESYNA093L9K
3701023,10,66038,33,17,0,170,17:20.6,EQ23UYE83KUSDXMZ9CF7
1108116,3,41290,401,11,0,33,08:50.2,V18R0UFJ2WLIXUG2F9AW
2710636,3,23779,434,7,0,21,06:42.0,6WDOAFYTQ3K3564JN564
2088790,6,16143,13,5,0,30,19:04.8,8LRNCMTRHG4RC4ML8WBH
4892014,4,93084,297,24,0,96,21:59.8,M9UJOYSN44J0QFYMFCGG
4809036,14,28615,144,8,0,112,31:42.2,M8JBKMIWFCJ1JCLW8Z0Y
5024842,9,53486,131,14,0,126,48:15.7,7C0G63ZVL4I7BHLJVHNO
804846,21,22820,111,6,0,126,56:26.0,TIOHHV26R142FJYUU4ZN
5149451,2,67702,266,18,0,36,,18EO2ZLMRI0BVCIL97S9
5594689,16,6865,288,2,0,32,09:34.8,X2GU2MPAYCHUZXX2RBN9
882549,13,33021,223,9,0,117,58:54.3,1C1IEXYJT6QQGWZK4BL0
5876771,18,17199,363,5,0,90,09:43.8,10CN83SBH7UDH7FX4WLS
2394962,1,6053,52,2,0.1,2,55:55.1,RHAEE2EWKQLH6OIH2GM3
325236,7,31972,397,9,0,63,57:48.9,FBGZDE2ZROTNXBE86W79
6482118,6,51646,417,14,0,84,50:53.6,5RBRCVP1MCOKEH2LP2C1
1165086,23,94442,185,24,0,552,47:19.1,IOPY7CTY6AB74SI3313K
916276,11,46922,220,12,0,132,14:26.8,FQOF2C5CNSGJY3WL8H43
1528171,12,63260,387,17,0,204,22:34.6,9HNQ7ER69KDHL79XZGCP
5453552,17,62594,11,16,0,272,05:22.7,FMB1J6I3ERJO46VXQKWJ
5981925,21,55399,31,15,0,315,24:06.7,D4GSIWZZUXXBPNZXIXF6
3512348,18,9209,281,3,0,54,54:33.0,L0NY94UVL32HXA0C1ZCR
5762837,6,96999,54,25,0,150,33:30.5,T2JC666FNQJLN0L7HD2Z
2164571,14,37506,42,10,0,140,48:41.8,42H08067WZ2FR5D9ETKS
2334510,10,84905,234,22,0.2,220,27:03.5,NUN1EDV1KUF50A265EI5
226040,5,67099,182,17,0,85,20:18.6,5UDJU6YSPSV7CJJHYYIA
5712043,11,25262,429,7,0,77,08:15.3,3H15W60F86MQ46EC3N8J
3108154,20,15786,291,4,0,80,20:18.9,IGL23XXMABUKJ9IUCF2C
3506623,2,60061,177,16,0.1,32,58:10.4,03RSTOW7K5TEI20O9VH6
129534,19,80867,367,21,0,399,59:10.4,K9K3QL6NX6T2VKKTI2JC
4982135,12,37981,336,10,0,120,26:59.9,MG7L2QEH3GXI4GIMOFQN
5531793,9,65063,42,17,0,153,37:17.5,QW1CO7WLADYTMDI58GST
2195832,18,50006,70,13,0,234,43:08.8,O3LU2YRRQQHWZP8G94Y4
4524506,3,76672,114,20,0,60,45:02.4,G07OXL1GS58Z8OVXYWFD
2089573,8,57076,439,15,0.2,120,43:56.7,T4YK91GS22RPWQ9PB6KO
5921049,5,55449,271,15,0,75,29:44.7,RMZJHNEL1N5AXG4CX9W9
5130865,15,16211,218,5,0,75,12:15.3,ZXH7EZJ2OAU98EPKNJKN
6552072,6,64205,360,17,0,102,45:34.7,I5J5N3Q85T9BQJ0Z6LV1
3044784,16,10125,327,3,0.1,48,41:04.9,CSUHFMEQTGB943DG3OWC
6452812,22,3543,317,1,0,22,17:43.0,QJ06EKCBRCBDNKV2J1MN
4228615,23,79419,251,21,0,483,18:01.3,4JBN2A4HFMWPLRAOJ95D
685077,19,46016,438,12,0,228,28:17.9,TJ45IVVW7P90I86EVJI4
2095330,8,52407,159,14,0,112,25:34.2,P9NK6QZVA9YWWSOWH1TE
4936841,4,34316,54,9,0,36,30:49.6,A57PL64DFDVJYJ9PS14V
4851994,13,12830,235,4,0,52,17:25.0,2DOYU292AEUWILB2I1XA
2648025,5,97450,309,25,0,125,15:28.0,DWERW2U0BSBGLN7GEQQS
730727,5,64690,381,17,0,85,57:57.4,QUFY9OBEOPNX0VS1VJHQ
5302255,8,64503,281,17,0,136,41:56.7,E5GBEAIP0IV6VVCO0KR6
6042997,8,21888,26,6,0,48,08:52.0,GR4IRJD7KWYEWA7CDVHO
2629082,20,51005,16,13,0.2,260,54:44.7,YMIU4Q9M9LG4H3B67L3C
6676549,10,72941,335,19,0,190,29:47.4,80S3LNXLPG1CFTLQL78U
3600252,19,58299,344,15,0,285,50:25.5,S3I6HUX9QVMVRSXAOZEN
5949194,5,89517,200,23,0,115,19:35.9,VA98T90THXYRDOBIZNFT
5346129,18,13922,330,4,0,72,11:23.7,W8S42VP7QGG6KBDJ60J3
5245551,15,21031,261,6,0,90,12:53.4,2TV75JVM8FGFVYE9ZFWX
4408007,9,12341,352,4,0,36,06:12.2,657DM2IB6QHQ5NOHR2TT
4716313,14,34629,236,9,0,126,36:03.5,RTG2ZXSBM09TY4NL1RBI
398749,1,9764,338,3,0,3,02:47.9,EL23UN1XF222XUR8IMKH
3865347,5,58252,74,15,0.1,75,57:27.9,9M1652IX1YCSXWOMHWFR
2761760,19,47489,6,13,0.1,247,01:15.3,HYS94QS9YFMFB3IYOAMQ
3919549,13,60183,102,16,0,208,18:15.5,QKXVTPERSY7ML8GX15MS
1133902,12,52464,34,14,0,168,52:25.8,V9KETPZ1S35ZWE2E5DNF
838001,22,90472,396,23,0,506,59:42.5,MM0CNOW395OMC5JJAY0P
3706138,17,59449,416,16,0.2,272,32:23.6,CXAC6P3KW1VUNL7UDO2J
2769700,6,28059,384,8,0,48,52:19.1,0ZHSD5JO7CC8VG15PXKT
6363580,19,34881,84,9,0,171,20:22.5,R9R21OF1EP78I9ZQKU00
4808428,1,81312,247,21,0.1,21,51:23.2,F4PYLVYKJZ5FH4FL59JK
6456621,19,66637,204,17,0.1,323,30:16.8,4QJ92RH0JO712I4H2P50
4768895,18,44265,5,12,0,216,22:24.2,F5H9J444D7FE3D79YNGD
2670466,8,5461,297,2,0,16,04:19.2,G9IM313ACWN7AVPRBE2R
6466230,2,56044,369,15,0,30,20:26.7,FR92PZHZU3C5TTU7CKMA
4279587,17,5070,252,2,0,34,35:31.4,PLO0LFJZR54I63T80ZOZ
3386647,12,89191,220,23,0,276,08:38.5,BA299B7N54S9UA774QW9
3751988,8,88887,110,23,0,184,43:56.7,ZW7JI1CCNXMZSLRMUKEN
1039667,2,45270,241,12,0,24,04:27.1,U0AJNM5Y6WYGTOKOUHUZ
1492252,23,71033,380,18,0,414,15:42.4,VOM55NDQGQPTXRGS9JKW
5759612,22,95853,237,25,0,550,02:18.1,QDFH2FV4WAKL2MF80YB9
5899697,7,55142,214,14,0,98,50:21.1,ZRRY2RVPAAYR2H6C3UG9
2782985,23,71071,155,18,0,414,28:28.5,F3CLLZ8NVICMGVB3J2FC
1147098,6,31627,199,9,0.1,54,23:25.3,6N6FXYJEKI3LPDJM0KXF
3975911,8,86357,102,22,0,176,40:16.7,N7ROZA7LER1BOPVMO5AJ
637243,2,34844,363,9,0,18,42:02.2,VU3CLH0AZY2YGD1NYQUW
3819678,5,7717,193,2,0,10,20:45.4,A1FHAVXAL8VJV8HS2LTX
3439655,12,47452,422,13,0,156,42:45.0,JZXFD19M2RLBL8C2SCC8
4317886,15,21837,272,6,0,90,04:05.2,VU101T87U5KSZZLCHMF2
4038670,8,86729,324,22,0,176,41:03.2,YC9H7W24TVSUHF6ILHT3
981588,8,61460,17,16,0,128,27:27.5,SEETZM4X1L2IA3OOMYDD
1759028,7,24130,305,7,0,49,24:23.7,VIJ9UQYM150K476Y1JEK
2679583,15,28542,347,8,0,120,32:27.9,S0M89WPUXXH3GLC1YPA3
469958,11,12101,278,4,0,44,17:12.8,J8CAURQNGK3O36VVWFCX
2642065,5,3311,144,1,0,5,38:14.8,5T4IY5Y4MP542YRLQK9J
2481383,23,20191,249,6,0,138,38:39.0,R4I2EBUCHXS05UODG58C
6422643,9,1528,221,1,0,9,07:20.4,Q9PZ7BPFSPCO8B268B6T
5356196,16,6685,292,2,0,32,48:00.1,ALIIQP037CDQGRIT26UX
6696155,18,83886,440,22,0,396,39:13.1,Q4KBDH6FJL8RSWJ821W3
2397186,1,29357,88,8,0,8,20:31.0,U3HSPGYE7NTOGU699JJM
61025,19,1031,364,1,0,19,50:05.5,XS5KPRZS7OQER1K0SVIF
1673519,10,11937,87,4,0.2,40,38:06.5,VZVIBBVFZ7QZ3RDYMTA9
4388077,5,71475,224,19,0,95,55:58.3,1MFGWHNSOV51KJDA1QJH
6702367,7,10931,166,3,0,21,06:15.1,2K4WFD2A9XHUSOBWJK10
407889,20,64154,160,17,0,340,04:10.8,POYB42XIU0NPUPVKS8AI
3426306,4,83196,171,22,0,88,51:29.6,NUKLQS9P1QKPNZDTIN72
4964873,16,47010,294,12,0,192,18:55.1,D3NRGMEGCYNIJI6L1US3
2027878,9,56929,168,15,0,135,01:06.2,D6Y1A7XA5NLPDAL4H51X
4435601,18,11651,81,3,0,54,40:33.9,K7D3LEKR9EPXT4XXGRAD
1210174,2,74913,148,19,0,38,53:54.8,QCXJNN80Y7CXG4C3EK2A
1400297,16,1796,245,1,0,16,41:51.1,ZMMFCPK3SLKLM5DC8201
5892492,23,419,22,1,0.1,23,21:29.4,TT9IBL9C6YB53TD7NJG3
4559162,11,55012,317,14,0,154,33:24.8,GIGLZ1HLN1ZWPUNCT4NV
2184372,7,66353,338,17,0.1,119,32:58.5,YBEHDHBDH9SJ0F5OQFKU
3399463,4,68716,17,18,0,72,02:24.9,FHJ6ECJXACRDZGLA1QEF
4550670,9,32928,358,9,0.1,81,54:24.6,MZ4BSULWQE2MJH3TP0IH
3328580,4,22777,145,6,0,24,05:01.3,ZL02RBGTD7QDYN79X01T
5879950,9,61403,13,16,0,144,50:58.7,O4GVDWJ405EPPRXDCVH2
694447,11,3778,411,1,0,11,12:44.3,8WEDA802UWIPWL4318WP
3100824,6,5630,120,2,0,12,37:52.1,E3M4ODL9N1BNTMY1PT7W
6645027,21,70981,434,18,0,378,53:09.9,XBYFDBR0EG0MARZOMH7E
5613287,20,13699,40,4,0,80,11:06.9,0QS2IOGTS6BQ9FAI5L5B
2007044,8,26561,76,7,0,56,04:30.5,NBVA69LGL8GA26B4H4DI
4840521,11,55825,324,15,0,165,11:05.3,WHUGZ4J7MIM8DKHMD8XB
5110805,8,76589,419,20,0,160,09:01.2,J3VLX2KBT4SQ6O2XHTGN
2042916,1,36431,393,10,0,10,25:15.7,F6J64ARALNQ6FZGU72IQ
4470558,13,34315,15,9,0,117,10:11.6,OGXFSF2FSG4Q54SLMFNC
1008088,12,21166,117,6,0.2,72,42:44.3,DRQ45PBNFCH37MY0H1A5
3514427,6,33213,450,9,0,54,39:26.5,3KPTQJBFSXYAGT26NJCH
4339160,8,51956,368,14,0,112,33:43.7,AGYIGAHYF3LIC0N73C5L
6746933,4,23141,149,6,0,24,49:36.8,L4HM5VCJDTVZYKNIQR5E
5966143,1,5310,276,2,0,2,40:44.4,ZHDDCT1PPTX8IKQ92QDB
853191,7,72195,411,19,0,133,47:28.2,XA6GHXGJWJQ0OVLBCKTH
4729276,12,25918,418,7,0,84,05:10.9,841P14KM5LT6S4SOPQR0
1342845,23,23159,277,6,0,138,09:50.2,P0FYSG1J4HUD0TQKYZJ1
1635398,19,23807,410,7,0,133,33:07.4,RJPESU70S8AJQQ9TGL88
249190,12,86283,412,22,0,264,18:00.3,1CLATJQPDUF2L52ZX0GU
2507904,23,55462,431,15,0,345,39:06.1,XPBUCPZ8UYC47OUZ0H99
61861,17,3970,252,2,0.1,34,45:15.9,BQ8E49ZO946537TR8FE0
2161398,2,68093,270,18,0,36,48:20.3,4SH7MW1PUIEPN8VRC0DR
2702915,15,78410,256,20,0,300,48:00.6,KTTBZTDH1H6BQZ2VIPLU
4601118,11,5733,220,2,0,22,50:11.1,C5QC8YWY28CDPPKEV96S
2198614,15,76342,5,20,0,300,29:36.7,PJGUHZJPOL20P7W4OKQG
2228475,19,24293,418,7,0,133,22:24.5,W9IMY8X6W1R0DODCUCF3
6093825,14,43787,93,12,0,168,38:03.1,0ENG7AUVN1OP8G1GMX1T
1616084,11,32224,60,9,0,99,00:07.4,0O8JJJDDXESUIYEP61QH
6638819,14,44939,104,12,0,168,41:29.2,U8BVFKYPEMRW76JA01TE
4618417,22,18514,265,5,0.1,110,46:28.0,K69DKOJ5QHQMK21DJ11N
4881641,7,41061,275,11,0,77,54:13.5,QVB9L0NEYXPRGPFAGKWH
251379,23,45899,310,12,0,276,02:31.9,T16Y969B2YDE9ANP7PMR
722121,5,27875,177,8,0,40,27:10.4,AM4MLGOBIAAB420YVVL4
1353546,4,16617,323,5,0,20,09:27.1,9A60901MZ7OM8BF2CZ6F
4802312,19,96419,328,25,0,475,37:34.6,TFUFLHE3NOJLWAM73GRT
4758167,4,85747,194,22,0,88,42:42.7,9K4O4BJU6O09T15BBIQQ
2918745,3,45924,11,12,0,36,29:01.5,BN992H99UDHDIFJW5QSL
71705,18,16844,367,5,0,90,26:50.4,QMFT68J3TBL2BAC726BJ
656838,7,87452,129,23,0,161,34:17.3,IENWP078O497UXHXDSTQ
4165450,3,67807,244,18,0,54,43:44.0,QCN37Z6PZDMR61R8ISUW
2444191,12,14869,61,4,0.1,48,01:17.8,454L1526AFSX85TWN7YI
1770987,23,6097,88,2,0,46,33:11.4,FM8N8E9QEW1CGVOJ48WA
1918351,18,50177,272,13,0,234,44:05.4,EMLYO68H7N27YTLIA56F
144307,3,78716,382,20,0,60,16:11.4,7ZACDER7LJNIV74TLQZJ
3210108,9,38505,202,10,0,90,48:00.6,3HIZWYKVT2U1T0VXFEPF
4332702,17,80952,217,21,0.1,357,31:50.2,16PASD18QXBHTB023Z2N
744057,13,35779,262,10,0,130,41:41.7,GF01OPTV5VLYJJETCXNJ
4312628,14,9333,377,3,0,42,05:01.4,8C4YKQ8UTD5GSNRGKJHD
3096703,15,45291,320,12,0,180,19:19.9,YOG8W1T43CNVBNRQPUEL
3237082,16,52420,137,14,0,224,29:03.8,SIJYO1GAWY87MOZ011O3
5269586,11,3326,178,1,0,11,09:37.2,LWVS6F7Q8XAGRWDTN5QZ
1675745,23,38019,3,10,0,230,13:56.8,W7PXP2G006AI4V09QFNF
2050676,5,46614,402,12,0.1,60,35:30.3,RGKR2JYFO246MLY0OVWJ
5552766,23,88091,349,23,0,529,43:18.6,IR08Z5TMH4QR3MO5TQ39
1385956,14,34524,230,9,0.1,126,32:54.2,E1MS728XKV9CXXITEFGY
175522,15,88871,375,23,0,345,44:09.4,88G01I63OAZ5J5AZP7WH
3601790,3,3334,421,1,0,3,16:02.7,5U8YVSAELLSW014CR5N0
1845000,14,18184,270,5,0.1,70,52:27.1,RITSTLZDVDQWULG7CNY7
3303242,14,94308,219,24,0,336,37:19.0,LWRXZI3T9MA2J7F2LFVP
4583316,16,62106,265,16,0,256,38:41.9,PFM26L7NN4JXMUIGT3KQ
4952605,15,39862,253,11,0,165,40:34.2,NQD17QHPI2S7OHHU076X
2480683,15,9400,362,3,0,45,07:37.8,ALB495EK6YKBYSM3YK86
5712,17,2712,220,1,0,17,15:33.4,Q5UNZQ9SJMNQOZ4841FV
6221456,6,97689,285,25,0,150,23:33.0,7D8EX8ETXMW6Y9ZK7G6G
603331,12,17722,99,5,0,60,08:59.5,L4L0QAIW0N82QGYHHC59
1311863,14,88830,161,23,0,322,33:25.8,3V1LAKO6KO92KD4GWDVA
5402204,18,33216,327,9,0,162,30:30.3,Y21CYPPAV1PZCEA38LAM
2449785,17,50095,99,13,0,221,13:37.4,FC0P3COZ9US2NAMUQEXU
803683,21,75540,45,20,0,420,28:59.2,DBVC4ZWTZ40Y47E84HS3
4707855,2,58341,166,15,0,30,28:31.9,SD36C1CJHOEH4T4XQKEF
2237225,8,5809,78,2,0.2,16,14:31.2,BEW2UAFXUYODIF1ZVUXU
2761328,18,39589,391,11,0,198,34:38.1,JPJN1BMXP7URP7PGEZ29
5921050,18,27474,248,7,0,126,43:20.0,SECBKYSRFBZZLYWZXOER
4413770,19,22397,172,6,0,114,58:08.2,1LWTSKEVOPQY3TY8CDC4
2356558,19,81824,378,21,0,399,37:43.6,D2SE0XX6QW4RSVF7FMAL
902945,19,4319,173,2,0,38,52:20.8,SO5WANGHJ493SA69BQX4
5946272,6,87343,377,23,0,138,41:32.6,E2ULUTWNGUX11EA0KAVB
447836,4,25685,405,7,0,28,,G4VIVDUEPEAXZ1AJGC3U
993642,18,66862,240,17,0,306,21:07.9,H6SNOKJ5D8GPRX0CGGFV
4694148,14,32847,215,9,0,126,04:17.2,IWSHF3VEG0O3FAM98C4Q
3572335,4,17873,107,5,0.1,20,14:48.8,F071801Y7RWG3CEXFD64
111612,21,60677,327,16,0,336,53:09.5,KPOQ3QQGFIMXL7ATEVRR
6373290,23,46253,310,12,0,276,08:41.8,2IV1WVHS011POD03Y7Z2
2984292,13,51134,448,13,0,169,31:14.6,1E5ENVF3L8T2I1UZM13R
1878668,2,87451,39,23,0,46,28:44.9,6YSP806ZTM455KOZOHDJ
6253383,16,66118,290,17,0.1,272,30:56.3,RQXTB1G83LCDPMOMFQXP
4969444,21,96957,64,25,0,525,35:31.6,2QUJ9KCN7E3F2S74LFPM
1891063,11,33863,299,9,0,99,51:28.6,EGVAM8T74HSDVT805YDT
3227505,8,66017,303,17,0.2,136,15:54.3,3F8HUN602RJY05BHXS05
4835644,4,16094,316,5,0,20,59:08.0,M9VZWF1EDDSUJMULCLXD
4900892,6,12343,207,4,0,24,13:45.5,NISWZYTX7VRUSH7WTBPI
2671034,23,42116,285,11,0,253,18:47.6,Z767A338PL1FRPDIIR0W
4314162,19,3086,175,1,0,19,19:00.7,7SSBEHP39I59DJGTR6H1
1267522,2,54528,142,14,0,28,20:40.7,ILMMP7AO4JRRGI6F0WHG
5567630,21,3670,113,1,0,21,48:07.4,T1GQB1Z3I0HTLQ2KMED4
426248,2,22468,219,6,0,12,01:48.5,ZH4UE12XARMJOW122CIR
6272888,21,14212,241,4,0,84,03:06.5,8UWP33ULC2EAQC12U8NM
1070123,17,12056,317,4,0,68,00:58.1,6EX4BOW5N5D5A5I4Q2LZ
6390026,3,6555,447,2,0,6,33:47.9,1F3T9XUUTGWF4D6DZXXE
4395579,21,97392,50,25,0,525,25:53.4,EHEP2WTQZKRI0UZ23X25
2851190,1,94114,167,24,0,24,56:14.3,0TYML0YZGQDVI7LX6Y0W
931890,18,69423,283,18,0,324,15:12.2,JIG3RAHQ2M9M7X07NXLA
4280745,23,13353,399,4,0,92,53:25.7,VVB5AOENN8SZS5SZ7ED7
2896310,7,84457,106,22,0.2,154,21:35.3,5E9AB8QP8257Q12HIAW2
3478191,17,33321,128,9,0.2,153,44:26.3,YORASSC4PH117A7NUEAH
3502113,7,12989,191,4,0,28,17:57.3,DZVYP59MMUBFJR0SNK9M
3009801,15,59887,251,16,0,240,03:44.9,5AJ3ZZYHTDQDJZ788CRJ
51157,12,56088,301,15,0,180,43:40.6,B4OOO523285L7Q7SLXMX
3221475,8,886,23,1,0,8,49:11.3,9SHGRVS2TVEI5OV9BDCO
5631574,1,2968,32,1,0,1,51:30.7,AWLGD5U0Y5E2EHFTE0QU
1351631,14,8677,386,3,0,42,44:41.2,IZYJC2S66IGPAI6HK8ZL
